Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
59863,0.830306615,-1.546264489,0.46074223,-0.28912099,-1.437793626,-0.139583786,-0.538521584,0.038099301,-0.200432329,0.320803144,-0.501567917,-0.688223784,-0.819734846,-0.296746182,0.04579123,0.563203419,0.944313652,-2.074752798,0.511501154,0.487381617,0.013987961,-0.496795259,-0.088146811,0.06480181,0.116994259,-0.422647305,-0.009977678,0.06176047,268.56,0
60048,-1.540246964,0.871529622,1.642889997,-0.979023842,0.334270703,-1.332706812,0.562038981,0.289184012,-0.808490719,-1.380570055,-0.541658591,0.743038412,1.055631812,0.189491744,-0.256502511,0.920813057,-0.891320014,-0.627284726,-1.63554719,-0.129773028,-0.119681282,-0.755245135,-0.171405475,0.379609451,0.4071245,-0.153695194,-0.154343349,-0.080521534,4.49,0
60111,-0.335514138,1.382964206,0.026445555,0.957039768,0.38316855,-0.129269286,0.172835267,0.600862975,-0.884990609,-0.793726073,1.288398869,0.096898936,-0.739729933,-0.460537014,0.777694099,0.340705529,1.011193083,0.981317926,0.191429592,-0.170720905,0.140402613,0.318457198,-0.113174978,-0.438467669,-0.219710889,-0.292008804,-0.016024577,-0.005891305,1,0
60131,1.318436477,0.552583514,-0.945726196,0.792584701,0.904321398,0.109897819,0.139158592,0.028498747,-0.182538372,-0.386564325,0.148948255,-0.077730399,-0.07847892,-0.90677033,0.513986224,1.217019533,-0.190699644,1.557803389,0.359770922,-0.055521419,-0.116966598,-0.306260113,-0.342124863,-1.515004063,0.882965079,-0.236953464,0.024074267,0.022977915,1,0
60299,1.19067158,0.165377299,0.252347457,0.867963638,0.127918916,0.282984654,-0.107591522,0.05826279,-0.163335022,0.164121255,0.396816456,0.921407996,0.955598283,0.203972474,0.402620887,0.8704191,-1.267603249,0.693234902,0.244398681,0.025725687,-0.075571854,-0.266403785,-0.160315967,-0.845621484,0.55160286,-0.42936059,0.027667862,0.016659829,36,0
60353,-3.975216475,0.581573271,-1.880372107,4.31924128,-3.02432976,1.240792771,-1.909558926,0.660717557,-2.752610565,-3.550385399,4.838964187,-6.040235379,-0.374460484,-6.221945359,0.958758444,-5.073642635,-10.44100867,-3.755524601,0.606452965,-0.656511434,0.578984296,1.39731082,1.04532195,-0.303999869,0.005294959,0.235435244,0.962014797,-0.673557393,454.82,1
60379,-1.363462925,1.718830026,1.812186213,2.56321354,0.100773575,-0.145893934,0.545223328,0.383023756,-1.827106863,0.43934584,-0.975488783,-0.084407476,0.646295352,0.12715476,-0.531834352,1.522761036,-1.046629514,-0.229171206,-2.26465546,-0.305664599,0.081201685,-0.152573341,-0.034852159,0.346783888,-0.230349458,-0.365843364,-0.303751629,0.091516234,32.89,0
60386,-0.856672822,-0.467543653,1.470327223,-1.173872983,0.424852661,0.078774702,-0.188715592,0.288425893,-1.087062093,0.120235196,-0.668065431,-0.357826386,-0.836230034,-0.036530489,-1.413401294,-0.957920904,-0.597045141,1.75020356,-0.341475564,-0.377000128,-0.55666957,-1.32768425,-0.036885582,-0.911506423,-0.02951884,0.086423734,0.039004118,0.09510503,28.3,0
60466,1.218082334,0.6826401,0.279813452,2.143421725,0.452783225,0.119417555,0.245747045,0.020525051,-1.170133661,0.830763259,0.609845571,0.609765824,0.407949628,0.499972133,-0.24728212,1.095038432,-1.149995732,-0.104941506,-0.137547701,-0.10526992,-0.489807699,-1.542415501,0.152882739,-0.582528993,0.226809578,-0.456440755,-0.021225854,0.009686956,0,0
60493,1.295088054,0.340525754,0.081168806,0.566989762,-0.110754647,-0.766216833,0.073552998,-0.168382004,0.071801774,-0.281183723,-0.549529641,0.049105519,0.304003509,-0.316682274,1.134934945,0.635949146,-0.199754272,-0.121989598,0.004420365,-0.065372445,-0.32342545,-0.929939709,0.063544386,-0.193549721,0.287464065,0.12784899,-0.023787877,0.025251908,1.29,0
60512,-1.070321534,1.218168468,2.559824683,0.657218927,0.772073908,0.058857953,1.055657095,-0.12567893,-1.035472937,-0.147681895,-0.434902635,0.106672475,0.840456776,-0.513239453,-0.313460787,0.944796966,-1.202606938,-0.591609893,-3.042283368,-0.17175634,0.193171499,0.606668598,-0.423391032,0.095063201,0.567515856,-0.137320366,-0.284825433,-0.161541607,6.42,0
60549,1.359350187,-0.492090735,-0.235902626,-0.808921745,-0.514156804,-0.636623201,-0.303369392,-0.043641067,-1.200779898,0.852327943,1.446003061,-0.600085435,-1.406348404,0.622714266,0.130923183,0.698503861,0.515435954,-1.378931306,0.576788357,-0.04375552,0.253900381,0.593100172,-0.131320683,0.034445532,0.642035533,-0.068338402,-0.025784159,-0.014413011,15,0
60633,0.914714394,-0.844751614,0.930302885,-0.788347333,-1.271505619,-0.288108538,-0.611051543,0.05002055,1.643279165,-1.142505136,0.111451113,1.101451002,0.996041281,-0.198023075,2.424161608,-0.262909784,-0.281387793,0.224870649,-0.291171556,0.224873405,0.39235616,1.041499722,-0.221813018,0.145254847,0.390326004,-0.540292609,0.098840523,0.064934947,150,0
60728,0.803125511,-0.53052441,0.131646857,-1.284625907,-0.843254421,1.433822947,-1.778568301,-1.335447288,-2.132641743,1.911695564,-0.03241266,-1.021073063,0.043111958,0.121432785,1.214566412,-0.381813991,0.588577098,0.673188014,1.857203015,-0.452408421,1.024272489,-1.594285525,0.090060966,-1.788761043,0.384682546,-0.070130365,0.209325343,0.105659203,24.95,0
60781,1.157730137,-1.488516049,1.345698471,-0.133223855,-1.945987724,0.550598357,-1.565042071,0.33206754,1.075891382,0.196602799,-1.990246615,-0.815548895,-1.144154375,-1.301259531,-1.660960766,0.584244884,0.933659337,-1.147598031,1.324611346,0.15029782,0.096466213,0.440162318,-0.228253627,-0.093221098,0.505720024,-0.018223177,0.064854472,0.034721269,97.35,0
60881,-0.327317766,-0.213114343,2.562532154,-1.578027166,-1.13050772,0.214320705,-0.442712903,-0.051397655,0.243026869,1.011020486,0.642459599,0.719309069,0.709532443,-1.454923664,-1.331600602,-1.061626974,-0.683455307,1.820020806,-1.11163565,-0.099237868,-0.204607754,0.658453771,-0.023098994,0.389792359,-1.149451887,0.823484836,0.229847662,-0.120701289,1.56,0
60916,1.166314192,0.261049496,0.759083311,1.119291747,-0.511126012,-0.726466987,0.005642837,-0.156825922,0.066794702,-0.07138702,-0.203429551,0.696675936,0.893018457,0.073982667,1.085126047,0.341253654,-0.596077589,-0.284223988,-0.378853962,-0.03146933,-0.168691264,-0.506714832,0.081800511,0.365971727,0.317973012,-0.628350542,0.037748835,0.040542821,28.79,0
61030,1.202532236,-0.717132746,0.346651707,-0.267719702,-0.997922363,-0.219067505,-0.646997339,0.168838037,-0.882450915,0.915002879,1.029935629,-0.481645372,-1.890747153,0.783094085,0.694109091,-1.227225487,0.022663526,1.289624067,-0.986970556,-0.569414972,-0.368465555,-0.788446167,0.106509795,-0.054709874,0.048624784,0.443416442,-0.027783455,0.006937351,50,0
61076,-1.550215916,1.628420766,0.960976199,-0.968754112,0.977483264,-0.121264835,0.744625872,-1.000014924,0.232878714,0.156501303,-1.363294168,-0.496594515,0.39526649,-0.936583106,0.671807992,0.896186497,-0.803670338,0.168755518,-0.257982878,0.224650213,0.276052614,-1.344319078,-0.295956903,-1.084783848,0.557795471,0.089188661,0.190763865,0.055055333,4.46,0
61108,-2.756007119,0.683821377,-1.390168883,1.501887261,-1.165614356,-0.131206949,-1.478740616,-0.246921578,-0.100522732,-2.301109897,1.914454045,-3.830998011,0.719488567,-6.353019858,1.438716192,-3.297239075,-4.862971499,-2.002353999,1.54523327,-0.10694464,0.320473876,0.611026686,0.174863684,-0.502151101,-0.174712784,1.179242083,-1.166315328,0.821214803,101.5,1
61146,-2.54625187,2.097881285,-0.130217383,-1.417714466,-1.249759393,-1.196655156,-0.281267808,1.065186784,0.316143464,0.534944493,1.076099513,0.841563528,-0.578899409,0.746817325,-0.262840431,0.846114487,-0.427389482,0.059425663,-0.623085186,0.171330572,-0.034679452,-0.159816355,0.069287563,0.557957744,-0.073672921,0.707454612,-0.197604143,-0.100656799,19.13,0
61154,0.942680726,-0.936961792,0.393289876,0.472432204,-0.881327804,0.37113528,-0.569445237,0.181560422,-1.006634433,0.93096062,0.812310543,0.1025113,-0.426346785,0.426630595,0.659350071,-1.105802129,-0.354231141,1.804930336,-1.364181319,-0.26332124,-0.044964154,-0.012213353,-0.202103721,-0.340251148,0.363254903,-0.202667026,0.036956576,0.042455242,170.1,0
61181,-0.104439824,1.512488573,-0.417508993,0.771966623,0.61895475,-0.693090919,0.740340781,0.113776588,-0.899005438,-0.064104202,-1.133727946,0.776067692,1.923549945,0.414118565,0.496387741,-0.273588519,-0.381200256,-0.02542634,0.682183915,0.074012491,0.14119175,0.586872522,-0.063024057,-0.404908538,-0.518311188,-0.366394895,0.3261469,0.160512388,0.79,0
61240,0.030379208,-1.592064156,-0.467997883,1.674040572,-0.498621879,0.139117404,0.907433647,-0.102880973,-0.278409432,-0.150594016,1.286767773,1.112424098,-0.125682084,0.605203052,-0.38687374,-0.395899817,-0.067895844,-0.273583614,-0.383664444,0.996314054,0.396590304,-0.018250398,-0.643146817,0.063809073,0.523056246,-0.310261919,-0.087927196,0.101396025,585,0
61432,-4.062140006,-5.825116065,1.448302805,-0.590499658,3.423333034,-1.066888104,-2.959785349,0.88861973,-2.709095106,1.275849233,1.967749165,-0.214550235,-0.01771374,0.361050985,1.360691207,-2.004376157,1.899724404,-0.94366133,-0.627461504,1.42910791,0.594833869,0.391094414,1.279759755,-1.081101611,0.291553431,0.12567657,-0.107709988,0.152993725,251.1,0
61437,-1.719161934,-1.819434671,1.741667239,-0.364327933,-1.483698135,3.063484446,1.58570764,0.532316276,-1.159767335,-0.294306334,1.410678745,0.027122217,-0.897175068,-0.140650122,0.3472738,-2.031061258,0.460093187,0.369456461,-3.095148423,0.64171073,0.162068703,0.163946837,1.382419547,-1.171190572,-0.264809766,-0.483346958,-0.152576598,-0.076634874,600,0
61446,1.23598942,0.241612304,0.171665992,0.506290686,-0.216046369,-0.57450526,-0.072348545,0.005868422,-0.09436751,-0.092081232,1.210092694,0.427208732,-0.526499758,0.033633846,0.497612395,0.806410066,-0.335887223,0.394257075,0.221791123,-0.104992339,-0.266088994,-0.83851811,0.084184143,-0.062359891,0.205898735,0.100070005,-0.032112998,0.015733298,1.98,0
61514,0.322961738,-2.202975354,4.28E-05,-0.352305317,-1.521817331,-0.208447831,0.03429103,-0.173927997,-1.143008545,0.545340092,1.097173761,0.916004082,1.211920601,0.138689561,0.403090077,-0.678674242,-0.535989527,1.449569251,-0.518045356,0.69180893,-0.244755068,-1.480417359,-0.274779709,0.044291386,-0.269503627,0.688491424,-0.142429465,0.10011429,541.94,0
61646,-1.52230451,1.505152043,0.372364351,2.286868558,-0.526518744,0.998593092,-1.08755604,-0.027248403,-0.533001251,0.169572798,2.790396391,-2.316951892,-0.782531787,-3.431737963,-0.527701761,-3.29355769,-3.901498984,-2.525440482,0.79514422,0.412800621,0.332216176,0.493980865,-0.080198293,-0.253327338,-0.477799683,0.991739678,-0.952553959,-0.390363998,19.04,1
61714,-2.12206108,-0.44826646,1.413857826,-3.146635283,-0.586666726,-1.161578118,0.732124505,-0.522981237,0.290188644,0.129595105,0.269226559,0.120856281,0.069351088,-0.399060992,1.438426877,-2.196568245,0.094960004,0.339929907,-0.837180796,-0.73779289,-0.851428698,-1.237454656,0.186199998,0.35314035,0.174905843,-0.460628785,-0.207550447,0.227627323,97.98,0
61739,1.229649856,0.142890875,-0.045489053,1.060100869,0.281451585,0.345572424,0.027887621,0.067715662,0.118909116,0.086721104,-0.109181585,0.73039829,-0.022925458,0.172613086,-0.956154946,0.109111518,-0.687957465,0.353090576,0.717710417,-0.093133964,-0.14939481,-0.280930479,-0.255926196,-0.817483024,0.857348136,-0.288400661,0.016108021,-0.001055418,17.5,0
61777,-1.401827595,1.307480495,-0.880424207,-1.768645259,1.804526604,3.239460977,-0.542367497,1.814347323,-0.267857227,-0.739532518,-0.778702562,0.236670255,-0.125568341,0.605903085,-0.166766485,0.544197811,-0.459496251,-0.072108939,0.111008977,0.039851578,-0.193880921,-0.731237871,0.001958781,1.014692025,0.040789274,0.318093194,0.160841652,0.107189165,4,0
61800,-0.378079823,0.931512377,1.222326883,0.031630104,0.01335208,-0.567881917,0.476487903,0.194424291,-0.054843161,-0.487502943,-0.376836174,-1.200500943,-2.171651377,0.050123053,1.394301284,0.196034794,0.416687926,-0.310421777,-0.433720569,-0.070026026,-0.264071089,-0.760062457,0.035303659,-0.039006069,-0.311459337,0.109244779,0.248323552,0.089721578,0.89,0
61824,1.241352096,0.150395618,0.383068148,0.432137269,-0.311609862,-0.491696793,-0.088082005,-0.004175808,-0.104112767,0.120874455,1.086487891,0.640178304,-0.290436064,0.531055623,0.419187215,0.623343083,-0.761639763,0.132527877,0.300075069,-0.109525383,-0.234579534,-0.740379008,0.09029449,-0.023445544,0.212345239,0.09976571,-0.037001343,0.004135749,1.29,0
62036,-0.293442867,1.005418857,1.34587779,-0.161444747,0.4672324,-0.426509566,0.862610517,-0.169900541,-0.607387407,-0.157061427,1.421253794,0.838514141,0.869210468,-0.619044248,0.160737796,0.554594829,-0.51101545,0.340884023,0.319144352,0.278370024,-0.270338675,-0.546941197,-0.097142838,-0.026723647,-0.142626421,0.043432533,0.080043386,-0.135583213,9.84,0
62059,-1.644403097,3.129851933,-2.576976822,3.415573363,-0.448525407,-1.241892856,-1.991652188,1.00266489,-2.809071243,-4.153692406,1.398185119,-5.653269702,-1.233694138,-6.332512815,0.4587148,-1.983609608,-4.929162023,-1.038482085,-0.1338192,0.290186829,0.417762091,-0.648575872,-0.318617393,-0.680412932,0.389868676,0.055750296,0.394681955,0.298820726,6.62,1
62080,-1.599457402,2.607720029,-2.987192942,3.064156147,-2.497914317,-0.541102793,-2.277786228,1.268166108,-1.997331053,-3.834775088,1.113354093,-4.976921041,-0.795530935,-4.549556744,1.813763254,-3.177460496,-5.369348778,-1.121454157,2.030591938,0.22533293,0.66293304,0.184086858,-0.089451803,-0.505999935,-0.062258889,-0.052714413,0.322854005,0.135267637,180,1
62145,-0.921968117,1.033630216,1.058915642,-0.757123489,-0.185636803,-0.471986855,0.237287589,0.581160401,-0.298357944,-0.693803612,0.418962161,0.490082618,-0.796289486,0.522533758,-0.938293634,0.436634513,-0.451908892,0.139202016,0.190153775,-0.118014087,-0.128379345,-0.393832993,-0.082378912,0.00226378,-0.204088067,0.300589444,0.167794342,0.102931548,1,0
62158,-1.095589797,0.439572336,1.380576063,0.459105475,-0.139164891,-0.487737909,-0.056272972,0.528147405,-0.157549523,-0.908009329,-0.608152325,0.590988911,-0.038568896,0.101488597,-0.467675891,-0.762933739,0.665608976,-0.888102695,-0.136280805,-0.062656567,0.167921586,0.435789989,-0.053425487,0.462854267,-0.291042924,0.351722023,0.013112004,0.004741316,15.66,0
62184,0.590458254,-0.698362948,0.078368917,1.316774047,-0.414864883,0.005616427,0.30312831,0.035634491,-0.242372568,0.069496995,1.427190364,0.715089431,-0.463557386,0.707615146,0.573490854,0.112660014,-0.41109918,0.091080418,-0.632309976,0.395710504,0.319116633,0.291430611,-0.341485039,0.024111771,0.449687873,-0.297312163,-0.02644883,0.057625476,292.64,0
62231,-2.404104122,-2.543086777,1.8400096,-1.911512946,1.987514021,-2.355016659,-1.291017732,0.066817987,-0.145309356,-0.901980342,-1.068190836,1.016198056,1.430402231,-0.446996651,-0.277558606,-2.354341772,0.059111053,1.06876577,-0.178235714,0.266141277,-0.341550192,-1.070793674,0.221978435,0.008838126,0.745768271,-0.867341958,0.015786996,0.122363757,19,0
62314,0.803442153,-1.273623548,0.424139584,0.687839618,-1.212036432,0.013244416,-0.351997898,-0.101138223,-0.510869269,0.555473242,-1.321034538,0.106927424,0.899418271,-0.329883311,0.331693506,-1.280193841,-0.277070869,1.593501115,-1.002695602,0.064147744,-0.106201188,-0.260299562,-0.366321281,-0.133654597,0.512365506,-0.220337178,0.0285487,0.077702667,283.5,0
62330,1.140864737,1.221317431,-1.45295546,2.067575058,0.854742052,-0.981222508,0.325713914,-0.037721407,0.113219372,-2.12697275,0.915947029,-0.468571538,-0.523377294,-4.861866581,0.421013354,0.866440625,4.082484884,1.196318152,-1.100763584,-0.067712041,-0.377597095,-0.79345966,-0.132333172,-0.331586269,0.664877857,-0.309312434,0.099941947,0.122988312,1,1
62341,-5.267759743,2.506718959,-5.290924818,4.886134198,-3.343188411,-1.100085485,-5.810509186,1.726343355,-0.74927716,-4.834827995,3.54601225,-7.751285478,-1.195693945,-10.01850245,0.296396122,-7.477161727,-9.785800262,-4.243977148,2.681126782,-0.28604327,0.764265625,0.473261684,0.548481723,-0.156850052,-0.710186945,-0.366422677,-1.48676592,0.677664105,1.1,1
62467,-5.344665375,-0.285760408,-3.835615782,5.337048027,-7.6099087,3.874668032,1.289629924,0.201741917,-3.003532437,-3.990551332,4.986013804,-6.116383223,0.042324406,-6.043393144,1.821401032,-4.745462468,-10.07564559,-3.604596016,1.43529381,-1.562162358,0.276010822,1.342044557,-1.016578695,-0.071361297,-0.335869335,0.441044176,1.52061262,-1.115936803,1402.16,1
62754,-0.298011157,1.047826404,0.826890978,-0.328224783,0.651068264,0.002736903,0.568319819,0.156057788,-0.55592954,-0.335456361,0.422660141,0.161740126,0.11882847,-0.2794277,0.291580637,0.924513121,-0.659817338,0.751255455,0.639910506,0.14995308,-0.291589701,-0.801297709,-0.175744561,-0.892056285,-0.039849579,0.127309189,0.240343647,0.075844434,0.89,0
62821,-0.417780495,0.031207645,0.25730477,-1.843650725,-1.57080887,0.469958728,-2.863896314,-5.349692046,-2.661147243,0.022486091,-0.526379728,-0.441814863,-0.135752452,0.626632842,0.372493933,-0.226697335,0.902913162,-0.441565648,-1.3702912,0.870512048,-2.676734298,0.647542373,-0.11953833,0.053856117,0.272152206,-0.2673976,0.161991854,0.285792373,100.5,0
62833,1.073439257,-0.335712022,0.547029806,0.827763855,-0.876763244,-0.672427362,-0.124659629,-0.030887243,0.774349162,-0.214191905,-0.90960931,-0.341965603,-1.576284,0.206384404,0.052721616,-0.094117586,0.100644074,-0.539506336,0.241654007,-0.05119765,-0.273230339,-0.877118975,0.030459277,0.376376703,0.232840408,0.2831386,-0.048622191,0.025941008,85.98,0
62848,-0.457969015,0.418662734,0.54596747,-0.256859884,2.197689891,4.36284037,0.226974451,0.81465532,0.329747411,-0.322931487,-0.940829863,-0.04976312,-0.374275193,-0.603663611,-0.964575041,-0.403957857,-0.438949109,0.1686573,0.663372054,0.069498808,-0.10023051,0.010195171,-0.277466931,1.023705671,0.143895756,-0.384433846,-0.100570396,-0.105777258,58.7,0
63060,-0.387999666,0.7409208,-0.005307601,0.129509917,2.690850344,3.857188908,0.278701074,0.712037905,-0.195680969,0.329878289,-0.524222994,-0.211002672,-0.242846659,-0.106904891,0.200280843,-0.692737122,-0.256485395,0.181932511,1.464142193,0.332873483,-0.154459657,-0.130226059,-0.258887123,1.016032989,0.101995659,-0.278382063,0.120794064,-0.016589599,13.84,0
63163,0.129497483,0.7546691,-0.909495182,-0.789313993,2.08397187,3.779462677,-1.432274914,-1.758500542,-0.64044053,-1.029711789,0.024385761,0.103085262,-0.281699087,0.307141404,1.158301127,1.009759357,-0.379773823,0.21156433,-0.089499218,0.714383703,-1.625278905,-0.883561653,0.063434526,0.930611212,0.89853357,0.166667428,-0.042178984,0.133240823,1.98,0
63233,1.158281651,-0.418666765,-0.356875212,0.602892428,1.611905102,4.389662854,-1.030570425,1.14904283,1.139160803,-0.313660326,-1.12124964,0.663053436,-0.405966548,-0.604711938,-1.754223909,-0.521132789,0.003131577,-0.443829298,0.902767329,-0.039584436,-0.491454484,-1.153373791,0.011424595,0.995768125,0.650354745,-0.52447921,0.074493797,0.026871661,20.99,0
63261,0.978619815,-0.473545228,0.991039819,0.458381526,-0.121197354,2.231758419,-1.121934056,0.882228167,0.784211634,-0.24032975,1.5047195,1.014921652,-0.76808398,0.031044699,0.691047374,-0.776346255,0.698020467,-1.488848924,-1.170608667,-0.264837684,0.048235988,0.419348992,0.115675228,-1.321222119,-0.069145801,0.450821439,0.079768282,-0.002849634,6.98,0
